y_true,y_pred
217.99997,253.88876
2.5854297e-05,-21.647068
2.5854297e-05,-102.51615
2.5854297e-05,-100.81089
2.5854297e-05,-100.39878
2.5854297e-05,-62.712498
2.5854297e-05,-13.216527
2.5854297e-05,6.0937757
2.5854297e-05,13.367457
2.5854297e-05,14.46371
2.5854297e-05,27.674099
2.5854297e-05,53.725735
2.5854297e-05,107.62643
2.5854297e-05,215.65811
59.199978,417.58075
848.8,893.30566
2182.8,1876.3931
2878.0,2996.5818
3876.0,3290.9314
3942.0,3151.3164
3774.0002,2748.584
3256.0002,2194.2366
2627.2,1324.3307
1484.8,655.2263
337.19998,192.13742
0.80001366,-53.135044
2.5854297e-05,-104.80613
2.5854297e-05,-102.57426
2.5854297e-05,-54.574253
2.5854297e-05,-26.760654
2.5854297e-05,-3.970189
2.5854297e-05,2.1039686
2.5854297e-05,-5.8664904
2.5854297e-05,-7.6897936
2.5854297e-05,-4.8161974
2.5854297e-05,21.648708
2.5854297e-05,55.116238
2.5854297e-05,134.79526
1.199977,164.73618
796.8,450.78192
1334.7999,1481.9746
858.8,1938.9474
1383.2001,2706.0537
1026.0,2930.723
1099.6,3116.8691
2722.8,2516.259
1658.4,1417.9038
607.2,497.7447
140.80002,66.22103
2.5854297e-05,-71.78867
2.5854297e-05,-91.58494
2.5854297e-05,-81.09074
2.5854297e-05,-84.10099
2.5854297e-05,-55.233982
2.5854297e-05,-4.407933
2.5854297e-05,-11.049596
2.5854297e-05,-43.914158
2.5854297e-05,-49.78702
2.5854297e-05,-69.53684
2.5854297e-05,-66.34281
2.5854297e-05,-23.699986
2.5854297e-05,91.28695
40.800014,354.7771
1171.6,1359.3605
2822.0,2812.415
3706.8,3531.2056
4177.6,3734.8303
4304.4,3865.3318
4114.4,3792.7573
3692.4,3487.6772
2907.2,2654.2952
1759.6,1395.1442
309.6,307.35077
0.39998925,-63.748936
2.5854297e-05,-128.45859
2.5854297e-05,-112.564735
2.5854297e-05,-88.224464
2.5854297e-05,-73.95457
2.5854297e-05,-40.875034
2.5854297e-05,-23.815342
2.5854297e-05,-22.9874
2.5854297e-05,-28.846226
2.5854297e-05,-25.059483
2.5854297e-05,-24.712986
2.5854297e-05,7.179469
2.5854297e-05,95.58309
50.000027,339.99673
1188.8,944.23737
2704.4,2307.4182
3435.6,3375.1853
3884.0,3651.1934
4038.0,3653.0034
3888.8,3323.107
2984.4,2875.0527
1619.2,2098.458
970.8,1008.54614
